Date,Region,Product,Quantity,UnitPrice,CustomerSegment,Category,Sales,Profit,Year,Month,YearMonth
2023-10-10,West,Epsilon,7,63.98,Corporate,Furniture,447.86,12.74,2023,10,2023-10-01
2023-10-11,North,Epsilon,2,440.26,Consumer,Furniture,880.52,260.63,2023,10,2023-10-01
2023-10-11,East,Beta,5,29.68,Corporate,Furniture,148.4,-3.94,2023,10,2023-10-01
2023-10-11,South,Alpha,4,122.26,Consumer,Electronics,489.04,-18.3,2023,10,2023-10-01
2023-10-12,North,Beta,4,194.04,Consumer,Furniture,776.16,209.49,2023,10,2023-10-01
2023-10-13,North,Alpha,4,935.73,Home Office,Electronics,3742.92,1300.65,2023,10,2023-10-01
2023-10-13,North,Delta,2,379.53,Consumer,Electronics,759.06,151.33,2023,10,2023-10-01
2023-10-14,East,Gamma,4,586.3,Consumer,Office Supplies,2345.2,262.61,2023,10,2023-10-01
2023-10-14,West,Delta,4,839.19,Home Office,Electronics,3356.76,240.19,2023,10,2023-10-01
2023-10-14,West,Delta,3,597.74,Home Office,Electronics,1793.22,200.53,2023,10,2023-10-01
2023-10-15,South,Beta,2,981.52,Consumer,Furniture,1963.04,359.68,2023,10,2023-10-01
2023-10-17,North,Gamma,4,194.55,Corporate,Office Supplies,778.2,202.21,2023,10,2023-10-01
2023-10-17,West,Epsilon,2,486.87,Consumer,Furniture,973.74,232.1,2023,10,2023-10-01
2023-10-17,South,Gamma,4,89.03,Corporate,Office Supplies,356.12,-23.29,2023,10,2023-10-01
2023-10-18,North,Epsilon,3,177.96,Consumer,Furniture,533.88,85.61,2023,10,2023-10-01
2023-10-18,East,Gamma,4,689.07,Consumer,Office Supplies,2756.28,861.94,2023,10,2023-10-01
2023-10-18,West,Beta,5,589.66,Corporate,Furniture,2948.3,704.7,2023,10,2023-10-01
2023-10-19,South,Alpha,3,692.27,Consumer,Electronics,2076.81,612.65,2023,10,2023-10-01
2023-10-19,East,Beta,4,585.31,Corporate,Furniture,2341.24,503.6,2023,10,2023-10-01
2023-10-20,West,Gamma,3,761.09,Consumer,Office Supplies,2283.27,234.27,2023,10,2023-10-01
2023-10-22,South,Gamma,1,297.51,Consumer,Office Supplies,297.51,4.06,2023,10,2023-10-01
2023-10-22,East,Alpha,4,921.19,Corporate,Electronics,3684.76,344.33,2023,10,2023-10-01
2023-10-23,East,Delta,3,19.99,Consumer,Electronics,59.97,-19.11,2023,10,2023-10-01
2023-10-24,South,Epsilon,4,148.37,Consumer,Furniture,593.48,138.44,2023,10,2023-10-01
2023-10-26,South,Delta,4,972.54,Home Office,Electronics,3890.16,799.7,2023,10,2023-10-01
2023-10-26,East,Beta,3,895.72,Consumer,Furniture,2687.16,867.89,2023,10,2023-10-01
2023-10-26,West,Gamma,2,613.88,Consumer,Office Supplies,1227.76,242.48,2023,10,2023-10-01
2023-10-28,West,Alpha,3,154.91,Consumer,Electronics,464.73,123.17,2023,10,2023-10-01
2023-10-28,North,Beta,4,117.48,Home Office,Furniture,469.92,50.33,2023,10,2023-10-01
2023-10-29,West,Alpha,1,569.37,Corporate,Electronics,569.37,48.12,2023,10,2023-10-01
2023-10-29,South,Delta,3,691.4,Corporate,Electronics,2074.2,593.22,2023,10,2023-10-01
2023-10-30,South,Delta,3,226.99,Corporate,Electronics,680.97,66.09,2023,10,2023-10-01
2023-11-02,West,Delta,2,423.56,Corporate,Electronics,847.12,11.45,2023,11,2023-11-01
2023-11-02,South,Epsilon,5,998.32,Consumer,Furniture,4991.6,1506.88,2023,11,2023-11-01
2023-11-05,North,Epsilon,2,216.66,Consumer,Furniture,433.32,88.97,2023,11,2023-11-01
2023-11-05,South,Delta,5,629.14,Consumer,Electronics,3145.7,276.36,2023,11,2023-11-01
2023-11-05,South,Alpha,5,877.13,Consumer,Electronics,4385.65,1059.36,2023,11,2023-11-01
2023-11-06,West,Epsilon,3,397.42,Consumer,Furniture,1192.26,33.19,2023,11,2023-11-01
2023-11-06,East,Alpha,1,531.42,Consumer,Electronics,531.42,94.62,2023,11,2023-11-01
2023-11-07,East,Epsilon,3,845.45,Consumer,Furniture,2536.35,717.15,2023,11,2023-11-01
2023-11-07,South,Delta,5,14.44,Home Office,Electronics,72.2,-2.71,2023,11,2023-11-01
2023-11-07,East,Epsilon,6,335.54,Corporate,Furniture,2013.24,333.71,2023,11,2023-11-01
2023-11-07,East,Epsilon,3,546.99,Consumer,Furniture,1640.97,141.72,2023,11,2023-11-01
2023-11-09,East,Alpha,4,676.22,Home Office,Electronics,2704.88,211.35,2023,11,2023-11-01
2023-11-09,West,Gamma,4,129.81,Corporate,Office Supplies,519.24,96.95,2023,11,2023-11-01
2023-11-10,East,Epsilon,3,216.58,Consumer,Furniture,649.74,179.58,2023,11,2023-11-01
2023-11-11,West,Beta,5,289.8,Consumer,Furniture,1449.0,343.73,2023,11,2023-11-01
2023-11-12,West,Delta,5,705.02,Home Office,Electronics,3525.1,301.24,2023,11,2023-11-01
2023-11-12,East,Alpha,3,389.14,Consumer,Electronics,1167.42,117.64,2023,11,2023-11-01
2023-11-13,North,Epsilon,2,946.54,Consumer,Furniture,1893.08,493.92,2023,11,2023-11-01
2023-11-13,South,Alpha,5,404.85,Corporate,Electronics,2024.25,480.6,2023,11,2023-11-01
2023-11-15,South,Gamma,5,137.89,Consumer,Office Supplies,689.45,86.39,2023,11,2023-11-01
2023-11-16,West,Delta,6,45.63,Home Office,Electronics,273.78,-3.21,2023,11,2023-11-01
2023-11-16,South,Epsilon,7,495.55,Consumer,Furniture,3468.85,305.59,2023,11,2023-11-01
2023-11-17,East,Epsilon,5,916.36,Corporate,Furniture,4581.8,105.15,2023,11,2023-11-01
2023-11-18,North,Gamma,4,212.77,Consumer,Office Supplies,851.08,204.34,2023,11,2023-11-01
2023-11-18,South,Beta,5,928.36,Home Office,Furniture,4641.8,962.75,2023,11,2023-11-01
2023-11-19,South,Alpha,2,957.03,Consumer,Electronics,1914.06,616.33,2023,11,2023-11-01
2023-11-21,South,Beta,6,854.4,Corporate,Furniture,5126.4,1137.82,2023,11,2023-11-01
2023-11-23,West,Epsilon,3,590.89,Corporate,Furniture,1772.67,35.15,2023,11,2023-11-01
2023-11-23,South,Delta,4,696.7,Corporate,Electronics,2786.8,420.54,2023,11,2023-11-01
2023-11-23,West,Epsilon,3,46.34,Consumer,Furniture,139.02,18.43,2023,11,2023-11-01
2023-11-26,West,Gamma,3,407.31,Consumer,Office Supplies,1221.93,374.2,2023,11,2023-11-01
2023-11-27,East,Epsilon,1,715.07,Consumer,Furniture,715.07,52.93,2023,11,2023-11-01
2023-11-27,South,Epsilon,3,513.08,Home Office,Furniture,1539.24,285.24,2023,11,2023-11-01
2023-11-29,South,Gamma,3,312.74,Corporate,Office Supplies,938.22,98.83,2023,11,2023-11-01
2023-11-29,North,Alpha,7,377.86,Home Office,Electronics,2645.02,183.36,2023,11,2023-11-01
2023-11-29,South,Beta,3,312.7,Home Office,Furniture,938.1,158.32,2023,11,2023-11-01
2023-11-29,North,Alpha,3,858.02,Consumer,Electronics,2574.06,91.35,2023,11,2023-11-01
2023-11-29,East,Delta,3,981.79,Consumer,Electronics,2945.37,221.34,2023,11,2023-11-01
2023-11-29,South,Delta,5,552.26,Consumer,Electronics,2761.3,814.42,2023,11,2023-11-01
2023-11-30,South,Beta,5,227.48,Consumer,Furniture,1137.4,104.99,2023,11,2023-11-01
2023-11-30,South,Beta,4,45.89,Consumer,Furniture,183.56,-5.72,2023,11,2023-11-01
2023-11-30,West,Alpha,2,942.0,Consumer,Electronics,1884.0,234.58,2023,11,2023-11-01
2023-12-01,East,Beta,2,426.33,Consumer,Furniture,852.66,66.06,2023,12,2023-12-01
2023-12-02,North,Beta,4,916.1,Consumer,Furniture,3664.4,811.51,2023,12,2023-12-01
2023-12-02,South,Alpha,3,86.71,Corporate,Electronics,260.13,1.9,2023,12,2023-12-01
2023-12-03,North,Alpha,5,786.67,Corporate,Electronics,3933.35,1334.74,2023,12,2023-12-01
2023-12-04,South,Delta,3,527.95,Consumer,Electronics,1583.85,504.29,2023,12,2023-12-01
2023-12-06,East,Alpha,4,807.71,Consumer,Electronics,3230.84,992.25,2023,12,2023-12-01
2023-12-06,North,Epsilon,8,176.21,Consumer,Furniture,1409.68,232.54,2023,12,2023-12-01
2023-12-06,North,Beta,5,519.07,Corporate,Furniture,2595.35,535.8,2023,12,2023-12-01
2023-12-06,South,Gamma,3,387.34,Consumer,Office Supplies,1162.02,324.42,2023,12,2023-12-01
2023-12-07,South,Alpha,5,439.39,Consumer,Electronics,2196.95,267.7,2023,12,2023-12-01
2023-12-07,East,Alpha,2,652.55,Corporate,Electronics,1305.1,144.48,2023,12,2023-12-01
2023-12-08,East,Beta,3,281.83,Consumer,Furniture,845.49,114.19,2023,12,2023-12-01
2023-12-09,North,Gamma,4,585.37,Corporate,Office Supplies,2341.48,695.5,2023,12,2023-12-01
2023-12-09,North,Alpha,3,516.21,Consumer,Electronics,1548.63,25.44,2023,12,2023-12-01
2023-12-11,West,Beta,1,909.57,Consumer,Furniture,909.57,70.7,2023,12,2023-12-01
2023-12-11,South,Gamma,4,61.04,Home Office,Office Supplies,244.16,16.62,2023,12,2023-12-01
2023-12-13,West,Beta,1,121.15,Corporate,Furniture,121.15,30.08,2023,12,2023-12-01
2023-12-13,West,Alpha,3,13.48,Home Office,Electronics,40.44,-28.82,2023,12,2023-12-01
2023-12-13,West,Beta,4,902.18,Consumer,Furniture,3608.72,1000.77,2023,12,2023-12-01
2023-12-13,South,Gamma,1,304.87,Corporate,Office Supplies,304.87,17.14,2023,12,2023-12-01
2023-12-14,North,Delta,3,569.79,Corporate,Electronics,1709.37,275.28,2023,12,2023-12-01
2023-12-14,South,Beta,4,196.3,Consumer,Furniture,785.2,117.61,2023,12,2023-12-01
2023-12-14,South,Epsilon,1,646.29,Consumer,Furniture,646.29,67.09,2023,12,2023-12-01
2023-12-16,East,Delta,5,183.76,Consumer,Electronics,918.8,241.28,2023,12,2023-12-01
2023-12-18,East,Delta,2,92.97,Home Office,Electronics,185.94,18.52,2023,12,2023-12-01
2023-12-18,West,Alpha,5,27.39,Corporate,Electronics,136.95,-13.48,2023,12,2023-12-01
2023-12-18,East,Gamma,3,944.73,Consumer,Office Supplies,2834.19,625.13,2023,12,2023-12-01
2023-12-19,North,Epsilon,5,733.26,Consumer,Furniture,3666.3,349.42,2023,12,2023-12-01
2023-12-19,East,Delta,2,509.0,Corporate,Electronics,1018.0,48.55,2023,12,2023-12-01
2023-12-20,North,Epsilon,1,198.1,Consumer,Furniture,198.1,-19.84,2023,12,2023-12-01
2023-12-22,East,Beta,3,751.07,Consumer,Furniture,2253.21,529.91,2023,12,2023-12-01
2023-12-23,East,Gamma,4,433.42,Consumer,Office Supplies,1733.68,290.91,2023,12,2023-12-01
2023-12-23,East,Delta,3,177.82,Consumer,Electronics,533.46,8.32,2023,12,2023-12-01
2023-12-24,West,Epsilon,3,206.57,Corporate,Furniture,619.71,97.59,2023,12,2023-12-01
2023-12-25,South,Delta,1,458.6,Home Office,Electronics,458.6,103.06,2023,12,2023-12-01
2023-12-29,South,Epsilon,3,277.14,Corporate,Furniture,831.42,114.62,2023,12,2023-12-01
2023-12-29,West,Beta,3,351.43,Consumer,Furniture,1054.29,241.23,2023,12,2023-12-01
2023-12-30,East,Alpha,6,39.48,Corporate,Electronics,236.88,33.22,2023,12,2023-12-01
2024-01-01,South,Beta,4,292.44,Corporate,Furniture,1169.76,199.87,2024,1,2024-01-01
2024-01-01,North,Delta,3,93.82,Corporate,Electronics,281.46,51.8,2024,1,2024-01-01
2024-01-02,West,Beta,4,80.47,Home Office,Furniture,321.88,6.43,2024,1,2024-01-01
2024-01-02,North,Delta,2,182.67,Corporate,Electronics,365.34,25.14,2024,1,2024-01-01
2024-01-03,South,Alpha,5,681.75,Corporate,Electronics,3408.75,861.5,2024,1,2024-01-01
2024-01-04,East,Beta,3,809.11,Corporate,Furniture,2427.33,554.77,2024,1,2024-01-01
2024-01-04,East,Gamma,4,599.98,Corporate,Office Supplies,2399.92,257.13,2024,1,2024-01-01
2024-01-05,West,Epsilon,4,486.26,Corporate,Furniture,1945.04,410.36,2024,1,2024-01-01
2024-01-07,East,Delta,5,319.38,Corporate,Electronics,1596.9,21.01,2024,1,2024-01-01
2024-01-07,South,Beta,6,254.45,Consumer,Furniture,1526.7,15.13,2024,1,2024-01-01
2024-01-07,South,Delta,3,89.64,Consumer,Electronics,268.92,22.1,2024,1,2024-01-01
2024-01-10,East,Delta,2,948.18,Corporate,Electronics,1896.36,591.06,2024,1,2024-01-01
2024-01-10,West,Epsilon,4,157.64,Consumer,Furniture,630.56,105.75,2024,1,2024-01-01
2024-01-10,South,Gamma,4,417.84,Consumer,Office Supplies,1671.36,136.39,2024,1,2024-01-01
2024-01-13,East,Beta,3,246.79,Consumer,Furniture,740.37,13.88,2024,1,2024-01-01
2024-01-13,West,Gamma,3,341.9,Consumer,Office Supplies,1025.7,297.14,2024,1,2024-01-01
2024-01-13,West,Delta,4,741.28,Corporate,Electronics,2965.12,459.48,2024,1,2024-01-01
2024-01-13,East,Alpha,5,296.07,Corporate,Electronics,1480.35,177.9,2024,1,2024-01-01
2024-01-13,North,Gamma,2,140.45,Corporate,Office Supplies,280.9,71.47,2024,1,2024-01-01
2024-01-14,South,Gamma,4,895.77,Consumer,Office Supplies,3583.08,410.57,2024,1,2024-01-01
2024-01-14,East,Beta,4,564.24,Consumer,Furniture,2256.96,573.53,2024,1,2024-01-01
2024-01-15,North,Beta,6,61.53,Home Office,Furniture,369.18,-22.61,2024,1,2024-01-01
2024-01-15,North,Delta,6,115.24,Consumer,Electronics,691.44,71.29,2024,1,2024-01-01
2024-01-15,East,Epsilon,5,272.5,Corporate,Furniture,1362.5,101.91,2024,1,2024-01-01
2024-01-15,West,Epsilon,4,662.25,Consumer,Furniture,2649.0,686.56,2024,1,2024-01-01
2024-01-17,North,Beta,5,74.6,Corporate,Furniture,373.0,104.46,2024,1,2024-01-01
2024-01-17,East,Delta,1,127.91,Corporate,Electronics,127.91,-1.99,2024,1,2024-01-01
2024-01-18,East,Beta,5,311.03,Consumer,Furniture,1555.15,404.56,2024,1,2024-01-01
2024-01-18,North,Epsilon,6,159.65,Corporate,Furniture,957.9,147.54,2024,1,2024-01-01
2024-01-21,East,Beta,3,332.92,Home Office,Furniture,998.76,275.31,2024,1,2024-01-01
2024-01-24,North,Gamma,7,44.63,Consumer,Office Supplies,312.41,-1.89,2024,1,2024-01-01
2024-01-25,North,Delta,1,451.51,Home Office,Electronics,451.51,17.78,2024,1,2024-01-01
2024-01-26,North,Alpha,4,224.59,Consumer,Electronics,898.36,268.06,2024,1,2024-01-01
2024-01-27,East,Beta,3,108.47,Corporate,Furniture,325.41,52.84,2024,1,2024-01-01
2024-01-28,North,Alpha,3,991.59,Corporate,Electronics,2974.77,341.53,2024,1,2024-01-01
2024-01-28,North,Epsilon,3,878.22,Corporate,Furniture,2634.66,446.66,2024,1,2024-01-01
2024-01-28,South,Beta,4,49.41,Corporate,Furniture,197.64,19.44,2024,1,2024-01-01
2024-01-28,South,Delta,5,559.96,Consumer,Electronics,2799.8,399.41,2024,1,2024-01-01
2024-01-28,South,Beta,4,176.42,Consumer,Furniture,705.68,13.22,2024,1,2024-01-01
2024-01-28,South,Gamma,5,74.02,Corporate,Office Supplies,370.1,3.14,2024,1,2024-01-01
2024-01-28,West,Delta,7,417.23,Consumer,Electronics,2920.61,554.55,2024,1,2024-01-01
2024-01-29,East,Delta,6,871.06,Home Office,Electronics,5226.36,720.03,2024,1,2024-01-01
2024-01-29,North,Gamma,4,223.77,Consumer,Office Supplies,895.08,259.5,2024,1,2024-01-01
2024-02-01,East,Delta,3,96.45,Home Office,Electronics,289.35,89.29,2024,2,2024-02-01
2024-02-01,South,Beta,3,661.37,Consumer,Furniture,1984.11,137.92,2024,2,2024-02-01
2024-02-01,North,Delta,4,647.8,Home Office,Electronics,2591.2,164.53,2024,2,2024-02-01
2024-02-02,West,Alpha,1,545.62,Corporate,Electronics,545.62,25.76,2024,2,2024-02-01
2024-02-04,East,Alpha,8,169.33,Consumer,Electronics,1354.64,437.32,2024,2,2024-02-01
2024-02-04,West,Epsilon,4,814.28,Consumer,Furniture,3257.12,726.24,2024,2,2024-02-01
2024-02-04,West,Beta,5,195.04,Corporate,Furniture,975.2,280.93,2024,2,2024-02-01
2024-02-04,North,Beta,6,792.69,Consumer,Furniture,4756.14,346.62,2024,2,2024-02-01
2024-02-05,South,Epsilon,2,178.18,Consumer,Furniture,356.36,108.4,2024,2,2024-02-01
2024-02-05,East,Beta,5,934.81,Home Office,Furniture,4674.05,926.36,2024,2,2024-02-01
2024-02-06,South,Beta,7,832.83,Corporate,Furniture,5829.81,548.72,2024,2,2024-02-01
2024-02-07,South,Alpha,2,692.45,Corporate,Electronics,1384.9,236.83,2024,2,2024-02-01
2024-02-10,West,Gamma,5,668.43,Consumer,Office Supplies,3342.15,999.71,2024,2,2024-02-01
2024-02-11,South,Alpha,3,779.87,Consumer,Electronics,2339.61,316.09,2024,2,2024-02-01
2024-02-11,West,Gamma,1,140.96,Corporate,Office Supplies,140.96,-6.44,2024,2,2024-02-01
2024-02-11,West,Beta,6,876.44,Consumer,Furniture,5258.64,125.48,2024,2,2024-02-01
2024-02-11,East,Alpha,3,190.65,Home Office,Electronics,571.95,21.62,2024,2,2024-02-01
2024-02-11,North,Alpha,5,32.12,Consumer,Electronics,160.6,3.83,2024,2,2024-02-01
2024-02-12,South,Beta,5,192.01,Consumer,Furniture,960.05,31.11,2024,2,2024-02-01
2024-02-13,South,Epsilon,4,311.4,Consumer,Furniture,1245.6,272.7,2024,2,2024-02-01
2024-02-14,South,Gamma,2,561.94,Consumer,Office Supplies,1123.88,107.04,2024,2,2024-02-01
2024-02-15,East,Delta,9,471.97,Corporate,Electronics,4247.73,525.52,2024,2,2024-02-01
2024-02-15,East,Gamma,3,496.7,Corporate,Office Supplies,1490.1,244.12,2024,2,2024-02-01
2024-02-16,South,Beta,7,578.63,Corporate,Furniture,4050.41,1159.45,2024,2,2024-02-01
2024-02-16,East,Gamma,7,980.52,Consumer,Office Supplies,6863.64,394.6,2024,2,2024-02-01
2024-02-16,South,Gamma,3,315.52,Corporate,Office Supplies,946.56,215.91,2024,2,2024-02-01
2024-02-17,North,Beta,6,431.1,Corporate,Furniture,2586.6,113.66,2024,2,2024-02-01
2024-02-17,North,Alpha,6,562.93,Corporate,Electronics,3377.58,679.64,2024,2,2024-02-01
2024-02-18,West,Epsilon,2,856.78,Consumer,Furniture,1713.56,457.51,2024,2,2024-02-01
2024-02-18,East,Beta,3,493.08,Consumer,Furniture,1479.24,180.87,2024,2,2024-02-01
2024-02-18,North,Alpha,4,257.39,Home Office,Electronics,1029.56,15.08,2024,2,2024-02-01
2024-02-18,North,Delta,6,984.41,Consumer,Electronics,5906.46,1983.08,2024,2,2024-02-01
2024-02-19,South,Gamma,6,493.45,Home Office,Office Supplies,2960.7,625.63,2024,2,2024-02-01
2024-02-20,West,Epsilon,6,517.61,Consumer,Furniture,3105.66,335.56,2024,2,2024-02-01
2024-02-22,South,Alpha,7,503.58,Corporate,Electronics,3525.06,179.63,2024,2,2024-02-01
2024-02-22,East,Epsilon,4,108.07,Consumer,Furniture,432.28,133.08,2024,2,2024-02-01
2024-02-23,East,Gamma,4,857.81,Consumer,Office Supplies,3431.24,51.41,2024,2,2024-02-01
2024-02-24,North,Alpha,3,141.89,Consumer,Electronics,425.67,35.83,2024,2,2024-02-01
2024-02-25,East,Alpha,9,970.23,Corporate,Electronics,8732.07,1528.62,2024,2,2024-02-01
2024-02-25,South,Epsilon,5,805.72,Consumer,Furniture,4028.6,885.25,2024,2,2024-02-01
2024-02-27,North,Delta,2,638.1,Home Office,Electronics,1276.2,390.85,2024,2,2024-02-01
2024-02-28,North,Epsilon,6,100.72,Consumer,Furniture,604.32,111.03,2024,2,2024-02-01
2024-02-28,South,Delta,3,200.82,Corporate,Electronics,602.46,69.75,2024,2,2024-02-01
2024-02-29,East,Alpha,3,917.3,Consumer,Electronics,2751.9,492.66,2024,2,2024-02-01
2024-02-29,East,Epsilon,3,176.72,Corporate,Furniture,530.16,14.14,2024,2,2024-02-01
2024-03-01,South,Delta,5,153.78,Home Office,Electronics,768.9,226.54,2024,3,2024-03-01
2024-03-02,North,Delta,3,381.1,Consumer,Electronics,1143.3,50.99,2024,3,2024-03-01
2024-03-02,East,Alpha,2,802.62,Consumer,Electronics,1605.24,254.54,2024,3,2024-03-01
2024-03-03,North,Delta,6,966.29,Consumer,Electronics,5797.74,1793.96,2024,3,2024-03-01
2024-03-04,East,Epsilon,5,34.42,Consumer,Furniture,172.1,18.49,2024,3,2024-03-01
2024-03-06,North,Epsilon,4,622.41,Consumer,Furniture,2489.64,785.33,2024,3,2024-03-01
2024-03-06,South,Gamma,2,764.61,Consumer,Office Supplies,1529.22,216.31,2024,3,2024-03-01
2024-03-06,South,Epsilon,3,831.15,Consumer,Furniture,2493.45,419.64,2024,3,2024-03-01
2024-03-08,East,Delta,3,644.71,Consumer,Electronics,1934.13,356.08,2024,3,2024-03-01
2024-03-09,West,Delta,5,335.03,Consumer,Electronics,1675.15,272.85,2024,3,2024-03-01
2024-03-10,North,Gamma,6,478.48,Consumer,Office Supplies,2870.88,653.69,2024,3,2024-03-01
2024-03-10,North,Beta,4,610.76,Consumer,Furniture,2443.04,28.76,2024,3,2024-03-01
2024-03-11,East,Epsilon,8,915.67,Consumer,Furniture,7325.36,1485.9,2024,3,2024-03-01
2024-03-12,South,Alpha,5,303.03,Consumer,Electronics,1515.15,137.82,2024,3,2024-03-01
2024-03-12,South,Epsilon,5,846.66,Corporate,Furniture,4233.3,1396.32,2024,3,2024-03-01
2024-03-13,West,Epsilon,4,832.82,Corporate,Furniture,3331.28,830.24,2024,3,2024-03-01
2024-03-13,West,Gamma,1,776.43,Consumer,Office Supplies,776.43,143.8,2024,3,2024-03-01
2024-03-14,North,Alpha,5,539.76,Corporate,Electronics,2698.8,79.4,2024,3,2024-03-01
2024-03-14,East,Delta,2,118.92,Consumer,Electronics,237.84,59.73,2024,3,2024-03-01
2024-03-14,West,Beta,8,828.1,Consumer,Furniture,6624.8,1220.28,2024,3,2024-03-01
2024-03-14,West,Delta,2,594.75,Corporate,Electronics,1189.5,72.62,2024,3,2024-03-01
2024-03-15,North,Epsilon,3,520.89,Consumer,Furniture,1562.67,146.77,2024,3,2024-03-01
2024-03-15,West,Gamma,4,770.35,Consumer,Office Supplies,3081.4,960.42,2024,3,2024-03-01
2024-03-16,South,Epsilon,5,781.54,Consumer,Furniture,3907.7,1036.9,2024,3,2024-03-01
2024-03-16,North,Alpha,6,238.07,Corporate,Electronics,1428.42,429.55,2024,3,2024-03-01
2024-03-17,South,Gamma,2,227.17,Home Office,Office Supplies,454.34,0.47,2024,3,2024-03-01
2024-03-17,West,Alpha,8,429.29,Consumer,Electronics,3434.32,945.43,2024,3,2024-03-01
2024-03-18,West,Beta,3,561.77,Corporate,Furniture,1685.31,56.27,2024,3,2024-03-01
2024-03-20,North,Beta,3,862.75,Consumer,Furniture,2588.25,488.61,2024,3,2024-03-01
2024-03-21,West,Gamma,5,205.32,Consumer,Office Supplies,1026.6,330.63,2024,3,2024-03-01
2024-03-22,West,Delta,5,59.27,Corporate,Electronics,296.35,74.42,2024,3,2024-03-01
2024-03-22,South,Epsilon,6,506.22,Consumer,Furniture,3037.32,166.14,2024,3,2024-03-01
2024-03-22,West,Gamma,2,546.02,Home Office,Office Supplies,1092.04,185.31,2024,3,2024-03-01
2024-03-26,South,Delta,1,107.88,Home Office,Electronics,107.88,15.66,2024,3,2024-03-01
2024-03-26,West,Beta,3,630.59,Consumer,Furniture,1891.77,282.62,2024,3,2024-03-01
2024-03-26,South,Epsilon,3,197.8,Consumer,Furniture,593.4,174.15,2024,3,2024-03-01
2024-03-27,West,Alpha,5,830.99,Corporate,Electronics,4154.95,1324.82,2024,3,2024-03-01
2024-03-28,South,Delta,4,969.55,Corporate,Electronics,3878.2,940.21,2024,3,2024-03-01
2024-03-28,North,Delta,2,295.94,Consumer,Electronics,591.88,73.73,2024,3,2024-03-01
2024-03-29,South,Epsilon,4,351.75,Consumer,Furniture,1407.0,46.52,2024,3,2024-03-01
2024-03-29,West,Beta,5,362.53,Corporate,Furniture,1812.65,404.89,2024,3,2024-03-01
2024-03-30,West,Gamma,3,322.13,Consumer,Office Supplies,966.39,285.55,2024,3,2024-03-01
2024-03-30,South,Gamma,5,998.22,Consumer,Office Supplies,4991.1,1558.87,2024,3,2024-03-01
2024-03-30,North,Alpha,4,346.91,Consumer,Electronics,1387.64,381.35,2024,3,2024-03-01
2024-03-30,South,Alpha,1,242.06,Home Office,Electronics,242.06,11.94,2024,3,2024-03-01
2024-03-31,South,Alpha,5,414.57,Corporate,Electronics,2072.85,578.1,2024,3,2024-03-01
2024-04-01,West,Alpha,4,62.07,Consumer,Electronics,248.28,49.52,2024,4,2024-04-01
2024-04-01,North,Alpha,4,463.34,Consumer,Electronics,1853.36,337.43,2024,4,2024-04-01
2024-04-01,East,Gamma,5,801.95,Corporate,Office Supplies,4009.75,1167.48,2024,4,2024-04-01
2024-04-01,South,Beta,5,241.74,Consumer,Furniture,1208.7,70.37,2024,4,2024-04-01
2024-04-03,South,Gamma,4,844.29,Home Office,Office Supplies,3377.16,209.89,2024,4,2024-04-01
2024-04-03,South,Alpha,4,73.24,Consumer,Electronics,292.96,50.26,2024,4,2024-04-01
2024-04-04,North,Gamma,4,461.05,Corporate,Office Supplies,1844.2,396.24,2024,4,2024-04-01
2024-04-06,West,Gamma,4,813.18,Consumer,Office Supplies,3252.72,443.35,2024,4,2024-04-01
2024-04-06,East,Epsilon,4,196.51,Consumer,Furniture,786.04,112.18,2024,4,2024-04-01
2024-04-06,East,Alpha,5,710.2,Corporate,Electronics,3551.0,906.2,2024,4,2024-04-01
2024-04-06,West,Alpha,3,982.72,Consumer,Electronics,2948.16,741.37,2024,4,2024-04-01
2024-04-08,North,Beta,4,836.68,Consumer,Furniture,3346.72,1080.09,2024,4,2024-04-01
2024-04-08,North,Epsilon,7,501.66,Home Office,Furniture,3511.62,575.11,2024,4,2024-04-01
2024-04-09,East,Beta,4,969.17,Consumer,Furniture,3876.68,360.89,2024,4,2024-04-01
2024-04-09,West,Gamma,2,709.84,Consumer,Office Supplies,1419.68,283.04,2024,4,2024-04-01
2024-04-10,North,Gamma,3,31.23,Consumer,Office Supplies,93.69,9.3,2024,4,2024-04-01
2024-04-12,South,Delta,6,542.87,Consumer,Electronics,3257.22,180.51,2024,4,2024-04-01
2024-04-13,North,Delta,5,590.5,Consumer,Electronics,2952.5,425.49,2024,4,2024-04-01
2024-04-14,East,Delta,5,71.35,Corporate,Electronics,356.75,80.66,2024,4,2024-04-01
2024-04-14,North,Gamma,7,517.6,Consumer,Office Supplies,3623.2,380.35,2024,4,2024-04-01
2024-04-16,South,Delta,5,162.1,Corporate,Electronics,810.5,195.14,2024,4,2024-04-01
2024-04-16,South,Gamma,1,722.0,Corporate,Office Supplies,722.0,27.53,2024,4,2024-04-01
2024-04-17,East,Delta,3,38.51,Corporate,Electronics,115.53,5.67,2024,4,2024-04-01
2024-04-17,South,Epsilon,5,774.8,Home Office,Furniture,3874.0,1014.86,2024,4,2024-04-01
2024-04-18,East,Epsilon,6,707.78,Consumer,Furniture,4246.68,595.95,2024,4,2024-04-01
2024-04-18,West,Delta,6,353.03,Corporate,Electronics,2118.18,145.16,2024,4,2024-04-01
2024-04-20,North,Gamma,5,420.68,Home Office,Office Supplies,2103.4,339.39,2024,4,2024-04-01
